location,account,date,day_night_label,sentiment_num
Old Town,DonnaBear1979,2020-04-06,day,0.0
Old Town,DonnaBear1979,2020-04-08,day,0.0
Old Town,DonnaBear1979,2020-04-08,night,1.0
Old Town,DonnaBear1979,2020-04-09,day,0.5
Old Town,DonnaBear1979,2020-04-10,day,0.0
Old Town,DonnaBear1979,2020-04-10,night,1.0
Old Town,Douglas1992B,2020-04-07,day,1.0
Old Town,Douglas1992B,2020-04-08,day,0.0
Old Town,Douglas1992B,2020-04-08,night,1.0
Old Town,DouglasCleverWarthen,2020-04-06,day,-0.25
Old Town,DouglasCleverWarthen,2020-04-07,day,0.0
Old Town,DouglasCleverWarthen,2020-04-08,day,0.0
Old Town,DouglasCleverWarthen,2020-04-08,night,0.0
Old Town,DouglasCleverWarthen,2020-04-09,day,1.0
Old Town,DouglasCleverWarthen,2020-04-09,night,0.0
Old Town,DouglasCleverWarthen,2020-04-10,night,0.0
Old Town,Duane_Maisel44,2020-04-06,day,-0.5
Old Town,Duane_Maisel44,2020-04-07,day,0.0
Old Town,Duane_Maisel44,2020-04-08,day,-1.0
Old Town,Duane_Maisel44,2020-04-08,night,1.0
Old Town,Duane_Maisel44,2020-04-09,day,0.0
Old Town,Duane_Maisel44,2020-04-09,night,0.0
Old Town,Duane_Maisel44,2020-04-10,night,0.0
Old Town,Dylan_JoyWhale6,2020-04-06,day,0.6666666666666666
Old Town,Dylan_JoyWhale6,2020-04-07,night,1.0
Old Town,Dylan_JoyWhale6,2020-04-08,day,-0.25
Old Town,Dylan_JoyWhale6,2020-04-09,day,1.0
Old Town,Dylan_JoyWhale6,2020-04-09,night,-1.0
Old Town,Dylan_JoyWhale6,2020-04-10,day,0.0
Old Town,Dylan_JoyWhale6,2020-04-10,night,0.0
Old Town,EBusyRayner,2020-04-06,day,0.0
Old Town,EBusyRayner,2020-04-06,night,0.0
Old Town,EBusyRayner,2020-04-08,day,0.0
Old Town,EBusyRayner,2020-04-08,night,0.0
Old Town,EBusyRayner,2020-04-09,day,-1.0
Old Town,EObnoxiousB,2020-04-06,day,1.0
Old Town,EObnoxiousB,2020-04-07,day,0.5
Old Town,EObnoxiousB,2020-04-08,day,0.5
Old Town,EObnoxiousB,2020-04-08,night,-1.0
Old Town,EObnoxiousB,2020-04-09,day,0.0
Old Town,EObnoxiousB,2020-04-10,day,1.0
Old Town,Edward_Alston1985,2020-04-06,day,0.0
Old Town,Edward_Alston1985,2020-04-06,night,-1.0
Old Town,Edward_Alston1985,2020-04-07,day,-1.0
Old Town,Edward_Alston1985,2020-04-07,night,-1.0
Old Town,Edward_Alston1985,2020-04-08,day,0.3333333333333333
Old Town,Edward_Alston1985,2020-04-09,day,0.0
Old Town,Edward_Alston1985,2020-04-09,night,0.0
Old Town,EmergeAndC,2020-04-08,day,0.0
Old Town,Emil_Bearden32,2020-04-06,day,0.0
Old Town,Emil_Bearden32,2020-04-07,day,0.5
Old Town,Emil_Bearden32,2020-04-08,day,0.3333333333333333
Old Town,Emil_Bearden32,2020-04-09,day,0.0
Old Town,Emil_Bearden32,2020-04-09,night,0.0
Old Town,Emil_Bearden32,2020-04-10,night,0.5
Old Town,ErrolFish2002,2020-04-06,day,1.0
Old Town,ErrolFish2002,2020-04-06,night,1.0
Old Town,ErrolFish2002,2020-04-07,night,1.0
Old Town,ErrolFish2002,2020-04-08,day,1.0
Old Town,ErrolFish2002,2020-04-08,night,1.0
Old Town,ErrolFish2002,2020-04-09,day,0.6666666666666666
Old Town,FamousBowlSeitz,2020-04-06,day,1.0
Old Town,FamousBowlSeitz,2020-04-06,night,1.0
Old Town,FamousBowlSeitz,2020-04-09,day,1.0
Old Town,FamousBowlSeitz,2020-04-09,night,0.0
Old Town,FamousBowlSeitz,2020-04-10,day,-1.0
Old Town,FamousFHouse,2020-04-06,day,0.5
Old Town,FamousFHouse,2020-04-07,night,0.0
Old Town,FamousFHouse,2020-04-08,day,-1.0
Old Town,FamousFHouse,2020-04-08,night,0.0
Old Town,FamousFHouse,2020-04-09,night,0.0
Old Town,FamousJamesBanana36,2020-04-06,day,1.0
Old Town,FamousJamesBanana36,2020-04-07,day,0.0
Old Town,FamousJamesBanana36,2020-04-07,night,-1.0
Old Town,FamousJamesBanana36,2020-04-08,day,-1.0
Old Town,FamousJamesBanana36,2020-04-09,day,-1.0
Old Town,FamousLoriLight,2020-04-06,day,0.4
Old Town,FamousLoriLight,2020-04-07,day,1.0
Old Town,FamousLoriLight,2020-04-07,night,0.0
Old Town,FamousLoriLight,2020-04-08,day,0.0
Old Town,FamousLoriLight,2020-04-10,day,0.0
Old Town,FamousLoriLight,2020-04-10,night,1.0
Old Town,FamousRCandy17,2020-04-06,day,-1.0
Old Town,FamousRCandy17,2020-04-07,day,0.0
Old Town,FamousRCandy17,2020-04-08,day,0.0
Old Town,FamousRCandy17,2020-04-08,night,-1.0
Old Town,FamousRCandy17,2020-04-10,day,1.0
Old Town,FamousTCandy,2020-04-06,day,1.0
Old Town,FamousTCandy,2020-04-07,day,1.0
Old Town,FamousTCandy,2020-04-08,day,0.3333333333333333
Old Town,FamousTCandy,2020-04-09,day,0.0
Old Town,FamousTCandy,2020-04-10,night,0.0
Old Town,FastAbbottCouch,2020-04-06,day,1.0
Old Town,FastAbbottCouch,2020-04-07,night,1.0
Old Town,FastAbbottCouch,2020-04-08,day,-1.0
Old Town,FastAbbottCouch,2020-04-09,day,0.0
Old Town,FastAbbottCouch,2020-04-09,night,0.0
Old Town,FastHBanana46,2020-04-06,day,0.5
Old Town,FastHBanana46,2020-04-07,day,0.0
Old Town,FastHBanana46,2020-04-08,day,1.0
Old Town,FastHBanana46,2020-04-09,day,0.0
Old Town,FastLightFrances_Bridgett,2020-04-06,day,-1.0
Old Town,FastLightFrances_Bridgett,2020-04-06,night,1.0
Old Town,FastLightFrances_Bridgett,2020-04-07,day,0.0
Old Town,FastLightFrances_Bridgett,2020-04-08,day,0.25
Old Town,FastRHouse,2020-04-06,day,1.0
Old Town,FastRHouse,2020-04-07,day,1.0
Old Town,FastRHouse,2020-04-08,day,0.6666666666666666
Old Town,FastRHouse,2020-04-08,night,1.0
Old Town,FastRHouse,2020-04-09,day,0.0
Old Town,FastRHouse,2020-04-10,day,-1.0
Old Town,Faye_Walker2011,2020-04-06,day,0.5
Old Town,Faye_Walker2011,2020-04-06,night,1.0
Old Town,Faye_Walker2011,2020-04-07,day,-0.25
Old Town,Faye_Walker2011,2020-04-08,day,0.5
Old Town,FearsElmerWhale,2020-04-06,night,1.0
Old Town,FearsElmerWhale,2020-04-07,day,-0.3333333333333333
Old Town,FearsElmerWhale,2020-04-09,day,0.0
Old Town,FearsElmerWhale,2020-04-09,night,0.0
Old Town,FearsHerbDog,2020-04-07,day,-0.5
Old Town,FearsHerbDog,2020-04-08,day,0.0
Old Town,FearsHerbDog,2020-04-08,night,-1.0
Old Town,FearsHerbDog,2020-04-09,day,0.5
Old Town,FearsRobertWhale,2020-04-06,day,0.6666666666666666
Old Town,FearsRobertWhale,2020-04-07,day,1.0
Old Town,FearsRobertWhale,2020-04-07,night,0.0
Old Town,FearsRobertWhale,2020-04-08,day,1.0
Old Town,FearsRobertWhale,2020-04-08,night,1.0
Old Town,FearsRoderick_PimentalMouse,2020-04-06,day,0.0
Old Town,FearsRoderick_PimentalMouse,2020-04-08,day,0.0
Old Town,FearsRoderick_PimentalMouse,2020-04-09,day,0.0
Old Town,FearsRoderick_PimentalMouse,2020-04-09,night,-1.0
Old Town,FearsThomasBird,2020-04-06,day,1.0
Old Town,FearsThomasBird,2020-04-07,day,0.0
Old Town,FearsThomasBird,2020-04-08,day,1.0
Old Town,FearsThomasBird,2020-04-09,day,-0.5
Old Town,FearsThomasBird,2020-04-09,night,1.0
Old Town,FearsThomasBird,2020-04-10,day,-1.0
Old Town,FearsThomasBird,2020-04-10,night,0.0
Old Town,FleetCarMichelle,2020-04-06,day,-0.3333333333333333
Old Town,FleetCarMichelle,2020-04-07,day,0.0
Old Town,FleetCarMichelle,2020-04-08,day,0.0
Old Town,FleetGladwinPlate,2020-04-06,day,1.0
Old Town,FleetGladwinPlate,2020-04-06,night,1.0
Old Town,FleetGladwinPlate,2020-04-07,day,1.0
Old Town,FleetGladwinPlate,2020-04-07,night,-1.0
Old Town,FleetGladwinPlate,2020-04-08,day,0.25
Old Town,FleetGladwinPlate,2020-04-08,night,0.5
Old Town,FleetGladwinPlate,2020-04-09,day,0.0
Old Town,FleetHenryLight,2020-04-06,day,1.0
Old Town,FleetHenryLight,2020-04-07,day,1.0
Old Town,FleetHenryLight,2020-04-08,day,-0.5
Old Town,FleetHenryLight,2020-04-09,day,0.5
Old Town,FleetHenryLight,2020-04-09,night,-1.0
Old Town,FleetMichelsHouse44,2020-04-06,day,0.0
Old Town,FleetMichelsHouse44,2020-04-07,day,1.0
Old Town,FleetMichelsHouse44,2020-04-07,night,-1.0
Old Town,FleetMichelsHouse44,2020-04-08,day,1.0
Old Town,FleetMichelsHouse44,2020-04-09,day,-0.5
Old Town,FleetMichelsHouse44,2020-04-10,day,0.5
Old Town,FleetMichelsHouse44,2020-04-10,night,-1.0
Old Town,FleetPlateLeroy_Burdette,2020-04-06,day,1.0
Old Town,FleetPlateLeroy_Burdette,2020-04-08,day,0.0
Old Town,FleetSIcecream68,2020-04-07,day,0.0
Old Town,FleetSIcecream68,2020-04-08,day,0.0
Old Town,FleetSIcecream68,2020-04-09,night,0.0
Old Town,FleetSIcecream68,2020-04-10,day,0.0
Old Town,FleetVasquezBowl11,2020-04-06,day,0.25
Old Town,FleetVasquezBowl11,2020-04-07,day,0.0
Old Town,FleetVasquezBowl11,2020-04-08,day,0.0
Old Town,FleetVasquezBowl11,2020-04-09,night,1.0
Old Town,Foster1995,2020-04-06,day,0.0
Old Town,Foster1995,2020-04-07,day,0.5
Old Town,Foster1995,2020-04-07,night,-0.5
Old Town,Foster1995,2020-04-08,day,0.3333333333333333
Old Town,Foster1995,2020-04-09,day,1.0
Old Town,Foster1995,2020-04-09,night,-1.0
Old Town,Foster1995,2020-04-10,day,1.0
Old Town,FuriousDBanana1983,2020-04-06,day,1.0
Old Town,FuriousDBanana1983,2020-04-06,night,1.0
Old Town,FuriousDBanana1983,2020-04-07,day,1.0
Old Town,FuriousDBanana1983,2020-04-08,day,0.25
Old Town,FuriousDBanana1983,2020-04-08,night,-1.0
Old Town,FuriousDBanana1983,2020-04-09,day,1.0
Old Town,FuriousLightEric,2020-04-06,day,0.0
Old Town,FuriousLightEric,2020-04-06,night,0.0
Old Town,FuriousLightEric,2020-04-07,day,0.25
Old Town,FuriousLightEric,2020-04-08,day,0.0
Old Town,FuriousLightEric,2020-04-09,day,-1.0
Old Town,FuriousLightEric,2020-04-10,night,1.0
Old Town,FuriousNCar,2020-04-06,day,0.0
Old Town,FuriousNCar,2020-04-06,night,0.5
Old Town,FuriousNCar,2020-04-07,day,1.0
Old Town,FuriousNCar,2020-04-08,day,0.0
Old Town,FuriousNCar,2020-04-09,day,-1.0
Old Town,FuriousNCar,2020-04-10,day,0.0
Old Town,GFuriousN,2020-04-06,day,0.16666666666666666
Old Town,GFuriousN,2020-04-06,night,1.0
Old Town,GFuriousN,2020-04-07,day,0.0
Old Town,GFuriousN,2020-04-08,day,0.0
Old Town,GFuriousN,2020-04-08,night,0.0
Old Town,GFuriousN,2020-04-09,night,0.0
Old Town,GSmartThompson,2020-04-06,day,1.0
Old Town,GSmartThompson,2020-04-07,day,-0.5
Old Town,GSmartThompson,2020-04-08,day,0.0
Old Town,GSmartThompson,2020-04-09,day,0.0
Old Town,GSmartThompson,2020-04-09,night,0.0
Old Town,GSmartThompson,2020-04-10,day,1.0
Old Town,GallopinGary,2020-04-08,day,1.0
Old Town,George67Johnson,2020-04-06,day,0.3333333333333333
Old Town,George67Johnson,2020-04-07,day,-0.5
Old Town,George67Johnson,2020-04-08,day,1.0
Old Town,George67Johnson,2020-04-09,day,1.0
Old Town,GeorgiaFuriousBallard,2020-04-06,day,0.3333333333333333
Old Town,GeorgiaFuriousBallard,2020-04-07,day,0.6666666666666666
Old Town,GeorgiaFuriousBallard,2020-04-07,night,0.0
Old Town,GeorgiaFuriousBallard,2020-04-08,day,0.5
Old Town,GeorgiaFuriousBallard,2020-04-09,day,0.5
Old Town,GeorgiaFuriousBallard,2020-04-09,night,0.0
Old Town,GlazedAndConfused,2020-04-09,night,-1.0
Old Town,GluedtotheToob,2020-04-09,night,1.0
Old Town,Gordon1985,2020-04-06,night,-1.0
Old Town,Gordon1985,2020-04-07,day,-0.5
Old Town,Gordon1985,2020-04-08,day,-0.5
Old Town,Gordon1985,2020-04-09,day,0.0
Old Town,Gordon1985,2020-04-10,night,-1.0
Old Town,Groce2019,2020-04-06,day,0.3333333333333333
Old Town,Groce2019,2020-04-07,day,0.3333333333333333
Old Town,Groce2019,2020-04-08,day,-0.3333333333333333
Old Town,Groce2019,2020-04-08,night,0.0
Old Town,Groce2019,2020-04-09,day,0.0
Old Town,Groce2019,2020-04-10,day,1.0
Old Town,GuapoHendricksCar,2020-04-06,day,-1.0
Old Town,GuapoHendricksCar,2020-04-06,night,1.0
Old Town,GuapoHendricksCar,2020-04-07,day,1.0
Old Town,GuapoHendricksCar,2020-04-08,day,0.0
Old Town,GuapoHendricksCar,2020-04-08,night,0.0
Old Town,GuapoHendricksCar,2020-04-09,day,1.0
Old Town,GuapoHendricksCar,2020-04-10,day,1.0
Old Town,GuapoIcecreamJavier,2020-04-06,day,0.0
Old Town,GuapoIcecreamJavier,2020-04-08,day,0.0
Old Town,GuapoIcecreamJavier,2020-04-09,night,0.5
Old Town,GuapoJonesBowl,2020-04-06,day,0.0
Old Town,GuapoJonesBowl,2020-04-07,day,0.5
Old Town,GuapoJonesBowl,2020-04-08,night,-1.0
Old Town,GuapoJonesBowl,2020-04-09,day,0.0
Old Town,GuapoLightKing,2020-04-06,day,1.0
Old Town,GuapoLightKing,2020-04-07,day,1.0
Old Town,GuapoLightKing,2020-04-08,day,0.25
Old Town,GuapoLightKing,2020-04-10,day,-1.0
Old Town,GuapoMonizPlate1995,2020-04-06,day,1.0
Old Town,GuapoMonizPlate1995,2020-04-08,day,0.0
Old Town,GuapoMonizPlate1995,2020-04-10,day,0.0
Old Town,GuapoMorrisHouse2011,2020-04-06,day,0.5
Old Town,GuapoMorrisHouse2011,2020-04-07,day,0.0
Old Town,GuapoMorrisHouse2011,2020-04-08,day,0.0
Old Town,GuapoMorrisHouse2011,2020-04-09,day,1.0
Old Town,GuapoMorrisHouse2011,2020-04-09,night,0.0
Old Town,Helen_FerberBird2012,2020-04-06,day,0.0
Old Town,Helen_FerberBird2012,2020-04-06,night,1.0
Old Town,Helen_FerberBird2012,2020-04-07,day,1.0
Old Town,Helen_FerberBird2012,2020-04-08,day,-0.3333333333333333
Old Town,Helen_FerberBird2012,2020-04-09,day,0.75
Old Town,Helen_FerberBird2012,2020-04-10,day,-1.0
Old Town,Henry_Anderson52,2020-04-06,night,1.0
Old Town,Henry_Anderson52,2020-04-08,day,0.5714285714285714
Old Town,Henry_Anderson52,2020-04-09,day,0.0
Old Town,Himarkgamer42,2020-04-08,day,-1.0
Old Town,HoldsEugene_NogglerOctopus,2020-04-06,day,-0.5
Old Town,HoldsEugene_NogglerOctopus,2020-04-07,day,0.0
Old Town,HoldsEugene_NogglerOctopus,2020-04-08,day,-0.5
Old Town,HoldsEugene_NogglerOctopus,2020-04-09,night,0.0
Old Town,HoldsFlanaganWhale,2020-04-06,day,0.5
Old Town,HoldsFlanaganWhale,2020-04-07,day,0.0
Old Town,HoldsFlanaganWhale,2020-04-08,day,0.0
Old Town,HoldsFlanaganWhale,2020-04-10,day,0.0
Old Town,HoldsGeorgeBear,2020-04-08,night,0.0
Old Town,HoldsGeorgeBear,2020-04-09,day,0.0
Old Town,HoldsJamesFish,2020-04-06,day,-1.0
Old Town,HoldsJamesFish,2020-04-06,night,1.0
Old Town,HoldsJamesFish,2020-04-07,day,0.0
Old Town,HoldsJamesFish,2020-04-07,night,-1.0
Old Town,HoldsJamesFish,2020-04-08,day,0.2
Old Town,HoldsJoe_MaynesWhale,2020-04-06,day,1.0
Old Town,HoldsJoe_MaynesWhale,2020-04-06,night,0.0
Old Town,HoldsJoe_MaynesWhale,2020-04-07,day,0.5
Old Town,HoldsJoe_MaynesWhale,2020-04-08,day,0.0
Old Town,HoldsJoe_MaynesWhale,2020-04-09,day,1.0
Old Town,HoldsJoe_MaynesWhale,2020-04-09,night,-1.0
Old Town,HoldsJohnsonMouse,2020-04-06,day,0.5
Old Town,HoldsJohnsonMouse,2020-04-07,night,0.0
Old Town,HoldsJohnsonMouse,2020-04-08,day,0.0
Old Town,HoldsJohnsonMouse,2020-04-09,day,0.0
Old Town,HoldsJohnsonMouse,2020-04-10,day,0.0
Old Town,HoldsLewisDog,2020-04-07,day,1.0
Old Town,HoldsLewisDog,2020-04-07,night,0.0
Old Town,HoldsLewisDog,2020-04-09,day,0.5
Old Town,HoldsLouis_ThompsonBear,2020-04-06,day,-1.0
Old Town,HoldsLouis_ThompsonBear,2020-04-08,day,-0.5
Old Town,HoldsLouis_ThompsonBear,2020-04-08,night,0.0
Old Town,HoldsRuby_BrewerLion,2020-04-06,day,0.6666666666666666
Old Town,HoldsRuby_BrewerLion,2020-04-07,day,-0.3333333333333333
Old Town,HoldsRuby_BrewerLion,2020-04-07,night,1.0
Old Town,HoldsRuby_BrewerLion,2020-04-08,day,-1.0
Old Town,HoldsRuby_BrewerLion,2020-04-09,day,0.0
Old Town,HoldsRuby_BrewerLion,2020-04-10,night,1.0
Old Town,J1960Barnes,2020-04-06,day,0.0
Old Town,J1960Barnes,2020-04-06,night,0.0
Old Town,J1960Barnes,2020-04-07,day,1.0
Old Town,J1960Barnes,2020-04-08,day,0.5
Old Town,J1960Barnes,2020-04-08,night,0.5
Old Town,J1960Barnes,2020-04-09,day,-0.25
Old Town,J1960Barnes,2020-04-09,night,-1.0
Old Town,J1960Barnes,2020-04-10,night,-1.0
Old Town,JAttentativeH,2020-04-06,day,1.0
Old Town,JAttentativeH,2020-04-08,day,1.0
Old Town,JAttentativeH,2020-04-09,day,0.0
Old Town,JAttentativeH,2020-04-09,night,0.0
Old Town,JAttentativeH,2020-04-10,night,-1.0
Old Town,JCuriousF,2020-04-06,day,0.6666666666666666
Old Town,JCuriousF,2020-04-06,night,0.0
Old Town,JCuriousF,2020-04-08,day,0.0
Old Town,JCuriousF,2020-04-09,day,0.5
Old Town,JObnoxiousM,2020-04-06,day,-0.5
Old Town,JObnoxiousM,2020-04-06,night,1.0
Old Town,JObnoxiousM,2020-04-07,day,0.5
Old Town,JObnoxiousM,2020-04-08,day,-0.25
Old Town,JObnoxiousM,2020-04-09,day,0.5
Old Town,JWileyLea,2020-04-06,day,0.0
Old Town,JWileyLea,2020-04-06,night,0.0
Old Town,JWileyLea,2020-04-07,day,1.0
Old Town,JWileyLea,2020-04-08,day,0.0
Old Town,JWileyLea,2020-04-09,day,1.0
Old Town,JWileyLea,2020-04-09,night,0.0
Old Town,JWileyLea,2020-04-10,day,1.0
Old Town,Jacob,2020-04-08,day,-1.0
Old Town,JamesDog1965,2020-04-06,day,0.0
Old Town,JamesDog1965,2020-04-07,day,0.0
Old Town,JamesDog1965,2020-04-08,day,1.0
Old Town,JamesDog1965,2020-04-08,night,-0.5
Old Town,JamesDog1965,2020-04-09,day,0.0
Old Town,JamesDog1965,2020-04-10,day,0.0
Old Town,Jamie1955W,2020-04-06,day,0.5
Old Town,Jamie1955W,2020-04-07,day,0.0
Old Town,Jamie1955W,2020-04-09,night,1.0
Old Town,Jane,2020-04-08,day,1.0
Old Town,Jared_BaughmanWhale30,2020-04-06,day,0.6666666666666666
Old Town,Jared_BaughmanWhale30,2020-04-06,night,1.0
Old Town,Jared_BaughmanWhale30,2020-04-07,day,0.5
Old Town,Jared_BaughmanWhale30,2020-04-08,day,0.0
Old Town,Jared_BaughmanWhale30,2020-04-09,day,1.0
Old Town,Jeanne_Tristan45,2020-04-06,day,0.6666666666666666
Old Town,Jeanne_Tristan45,2020-04-06,night,0.0
Old Town,Jeanne_Tristan45,2020-04-07,day,0.5
Old Town,Jeanne_Tristan45,2020-04-09,day,0.0
Old Town,Jeanne_Tristan45,2020-04-09,night,0.0
Old Town,Jennifer_Dauzat1970,2020-04-08,day,0.0
Old Town,Jennifer_Dauzat1970,2020-04-09,night,1.0
Old Town,Jennifer_Dauzat1970,2020-04-10,night,0.0
Old Town,Jennifer_MedinaDog2012,2020-04-06,day,0.5
Old Town,Jennifer_MedinaDog2012,2020-04-07,day,0.5
Old Town,Jennifer_MedinaDog2012,2020-04-08,day,0.0
Old Town,Jennifer_MedinaDog2012,2020-04-09,day,0.3333333333333333
Old Town,JerryCandidB,2020-04-06,night,1.0
Old Town,JerryCandidB,2020-04-07,day,0.3333333333333333
Old Town,JerryCandidB,2020-04-07,night,1.0
Old Town,JerryCandidB,2020-04-08,day,0.3333333333333333
Old Town,JerryCandidB,2020-04-08,night,0.0
Old Town,JerryCandidB,2020-04-09,day,-0.3333333333333333
Old Town,JerryCandidB,2020-04-09,night,1.0
Old Town,JerryCandidB,2020-04-10,day,1.0
Old Town,Jesse,2020-04-08,day,1.0
Old Town,Jesus_Morgan11,2020-04-06,day,0.0
Old Town,Jesus_Morgan11,2020-04-08,day,-0.5
Old Town,Jesus_Morgan11,2020-04-09,day,0.0
Old Town,Joan1969G,2020-04-06,day,-0.3333333333333333
Old Town,Joan1969G,2020-04-07,day,0.6666666666666666
Old Town,Joan1969G,2020-04-08,day,1.0
Old Town,Joan1969G,2020-04-09,day,1.0
Old Town,Joan1969G,2020-04-09,night,0.0
Old Town,Jolene28,2020-04-06,day,1.0
Old Town,Jolene28,2020-04-07,day,1.0
Old Town,Jolene28,2020-04-08,day,0.0
Old Town,Jolene28,2020-04-08,night,0.0
Old Town,JosephFastK,2020-04-06,day,0.0
Old Town,JosephFastK,2020-04-08,day,-0.25
Old Town,JosephFastK,2020-04-09,night,-1.0
Old Town,JosephFastK,2020-04-10,day,1.0
Old Town,Joshua_ObrienDog31,2020-04-06,night,0.5
Old Town,Joshua_ObrienDog31,2020-04-07,day,1.0
Old Town,Joshua_ObrienDog31,2020-04-08,day,0.0
Old Town,Joshua_ObrienDog31,2020-04-08,night,0.0
Old Town,Justin_Kocon2006,2020-04-06,day,0.3333333333333333
Old Town,Justin_Kocon2006,2020-04-08,day,0.0
Old Town,Justin_Kocon2006,2020-04-08,night,0.0
Old Town,Justin_Kocon2006,2020-04-09,day,-0.5
Old Town,K2013Kozak,2020-04-06,day,1.0
Old Town,K2013Kozak,2020-04-06,night,0.0
Old Town,K2013Kozak,2020-04-07,day,0.2
Old Town,K2013Kozak,2020-04-08,day,0.0
Old Town,K2013Kozak,2020-04-09,day,-1.0
Old Town,Karen2005D,2020-04-06,day,0.0
Old Town,Karen2005D,2020-04-07,day,0.0
Old Town,Karen2005D,2020-04-07,night,1.0
Old Town,Karen2005D,2020-04-08,day,-0.5
Old Town,Karen2005D,2020-04-10,night,0.5
Old Town,KelleeDarkPitts,2020-04-06,day,-0.5
Old Town,KelleeDarkPitts,2020-04-07,day,-0.5
Old Town,KelleeDarkPitts,2020-04-08,day,0.25
Old Town,KelleeDarkPitts,2020-04-09,day,0.0
Old Town,KelleeDarkPitts,2020-04-09,night,-1.0
Old Town,KelleeDarkPitts,2020-04-10,night,1.0
Old Town,L1990Dowden,2020-04-06,day,-0.5
Old Town,L1990Dowden,2020-04-08,day,0.5
Old Town,L1990Dowden,2020-04-09,day,-1.0
Old Town,L1990Dowden,2020-04-09,night,1.0
Old Town,L1990Dowden,2020-04-10,day,0.0
Old Town,LazyBreadKevin,2020-04-07,day,0.0
Old Town,LazyBreadKevin,2020-04-08,day,0.0
Old Town,LazyBreadKevin,2020-04-09,day,0.25
Old Town,LazyBreadKevin,2020-04-10,day,1.0
Old Town,LazyJoyceBanana,2020-04-06,day,1.0
Old Town,LazyJoyceBanana,2020-04-07,night,0.3333333333333333
Old Town,LazyJoyceBanana,2020-04-08,day,0.0
Old Town,LazyJoyceBanana,2020-04-10,night,0.0
Old Town,LazyMPlate81,2020-04-06,day,1.0
Old Town,LazyMPlate81,2020-04-06,night,0.0
Old Town,LazyMPlate81,2020-04-08,day,0.0
Old Town,LazyMPlate81,2020-04-08,night,0.0
Old Town,LazyMPlate81,2020-04-10,night,1.0
Old Town,LazyPlateMelissa_Weiss,2020-04-06,day,0.0
Old Town,LazyPlateMelissa_Weiss,2020-04-07,day,0.0
Old Town,LazyPlateMelissa_Weiss,2020-04-08,day,0.0
Old Town,LazyPlateMelissa_Weiss,2020-04-08,night,1.0
Old Town,LazyPlateMelissa_Weiss,2020-04-09,day,0.0
Old Town,LazyPlateMelissa_Weiss,2020-04-09,night,1.0
Old Town,LazyPlateMelissa_Weiss,2020-04-10,day,0.0
Old Town,LazyPlateMelissa_Weiss,2020-04-10,night,0.0
Old Town,LazyWCar99,2020-04-06,night,1.0
Old Town,LazyWCar99,2020-04-07,day,0.0
Old Town,LazyWCar99,2020-04-08,day,0.0
Old Town,LazyWCar99,2020-04-09,night,0.0
Old Town,Linda_Boers77,2020-04-06,day,1.0
Old Town,Linda_Boers77,2020-04-07,day,0.0
Old Town,Linda_Boers77,2020-04-08,day,0.5
Old Town,Linda_Boers77,2020-04-08,night,-1.0
Old Town,Linda_Boers77,2020-04-10,day,1.0
Old Town,Linda_ConnerBear1991,2020-04-07,day,1.0
Old Town,Linda_ConnerBear1991,2020-04-07,night,-1.0
Old Town,Linda_ConnerBear1991,2020-04-08,day,0.0
Old Town,Linda_ConnerBear1991,2020-04-09,day,0.0
Old Town,Linda_ConnerBear1991,2020-04-10,day,0.0
Old Town,LizComputerWiz,2020-04-08,day,0.0
Old Town,LockedFlock,2020-04-08,day,-1.0
Old Town,LovesAdamsCat,2020-04-07,day,0.0
Old Town,LovesAdamsCat,2020-04-07,night,1.0
Old Town,LovesAdamsCat,2020-04-08,day,-1.0
Old Town,LovesAdamsCat,2020-04-09,day,0.5
Old Town,LovesOrvilleBird,2020-04-06,day,0.5
Old Town,LovesOrvilleBird,2020-04-07,day,1.0
Old Town,LovesOrvilleBird,2020-04-08,day,0.0
Old Town,LovesOrvilleBird,2020-04-08,night,0.5
Old Town,LovesOrvilleBird,2020-04-09,day,-0.25
Old Town,LovesOrvilleBird,2020-04-09,night,-1.0
Old Town,LovesRaymondOctopus,2020-04-06,night,1.0
Old Town,LovesRaymondOctopus,2020-04-07,day,1.0
Old Town,LovesRaymondOctopus,2020-04-08,day,0.4
Old Town,LovesRaymondOctopus,2020-04-09,day,0.6666666666666666
Old Town,LovesRaymondOctopus,2020-04-10,day,0.0
